travel_id,day_index,visit_order,visit_area_id,visit_area_nm
e_e000448,1,3,2305270003,강화 남부농협 하나로마트 본점
e_e000448,1,4,2305270004,숙소
e_e000448,1,5,2305270005,신길 가든
e_e000448,1,6,2305270006,옥토끼우주센터
e_e000448,1,7,2305270007,숙소
e_e000448,1,8,2305270008,강화섬 쌀밥집
e_e000448,1,9,2305270009,숙소
e_e000448,2,1,2305280001,오두돈대
e_e000448,2,2,2305280002,선학 감리교회
e_e000448,2,3,2305280003,고구려 짬뽕 111 선학점
e_e000448,2,4,2305280004,인천도시 역사관
e_e000448,2,5,2305280005,집
e_e000450,1,1,2305200001,집
e_e000450,1,2,2305200004,체크크로플 롯데월드몰점
e_e000450,1,3,2305200003,롯데월드타워
e_e000450,1,4,2305200005,한신포차 송파 방이점
e_e000450,1,5,2305200006,석촌호수동호
e_e000450,1,6,2305200007,롯데월드타워
e_e000450,1,7,2305200002,집
e_e000454,1,1,2305200001,집
e_e000454,1,2,2305200002,통일부 판문점 견학안내소
e_e000454,1,3,2305200003,판문점
e_e000454,1,4,2305200004,통일부 판문점 견학안내소
e_e000454,1,5,2305200006,파리바게뜨 당동 현대점
e_e000454,1,6,2305200005,집
e_e000460,1,1,2305150001,집
e_e000460,1,2,2305150003,루체테포토
e_e000460,1,3,2305150004,팀호완 삼성점
e_e000460,1,4,2305150005,디저트 39 삼성점
e_e000460,1,5,2305150006,그랜드 인터컨티넨탈 서울 파르나스
e_e000460,1,6,2305150007,스타필드 코엑스몰
e_e000460,1,7,2305150002,그랜드 인터컨티넨탈 서울 파르나스
e_e000460,2,1,2305160001,그랜드 인터컨티넨탈 서울 파르나스 그랜드 키친
e_e000460,2,2,2305160002,힐링 텐트 반포점
e_e000460,2,3,2305160003,반포 한강공원
e_e000460,2,4,2305160004,스타벅스 강남 교보 타워 R 점
